,variant,value
22629,variant_a,0.0022
22630,variant_a,0.0201
22631,variant_a,0.0
22632,variant_a,0.0097
22633,variant_a,0.1054
22634,variant_a,1.1533
22635,variant_a,0.048
22636,variant_a,0.1497
22637,variant_a,0.0005
22638,variant_a,0.0819
22639,variant_a,0.0
22640,variant_a,0.0183
22641,variant_a,0.0
22642,variant_a,0.1537
22643,variant_a,0.0
22644,variant_a,0.0023
22645,variant_a,0.205
22646,variant_a,0.0309
22647,variant_a,0.0002
22648,variant_a,0.0004
22649,variant_a,0.0012
22650,variant_a,0.0865
22651,variant_a,0.0
22652,variant_a,0.1004
22653,variant_a,0.0023
22654,variant_a,0.0005
22655,variant_a,0.0487
22656,variant_a,0.0057
22657,variant_a,0.1353
22658,variant_a,0.5716
22659,variant_a,0.0
22660,variant_a,0.0247
22661,variant_a,0.3009
22662,variant_a,0.0007
22663,variant_a,0.0019
22664,variant_a,0.0303
22665,variant_a,0.0727
22666,variant_a,0.0994
22667,variant_a,0.5335
22668,variant_a,0.2042
22669,variant_a,0.1107
22670,variant_a,0.0
22671,variant_a,0.8003
22672,variant_a,0.112
22673,variant_a,0.0622
22674,variant_a,0.0316
22675,variant_a,0.0941
22676,variant_a,0.0
22677,variant_a,0.3305
22678,variant_a,0.0421
22679,variant_a,0.1509
22680,variant_a,0.0535
22681,variant_a,0.2039
22682,variant_a,0.0769
22683,variant_a,0.0161
22684,variant_a,4.1498
22685,variant_a,0.0
22686,variant_a,0.039
22687,variant_a,0.0024
22688,variant_a,0.046
22689,variant_a,0.008
22690,variant_a,0.0027
22691,variant_a,0.0021
22692,variant_a,0.0179
22693,variant_a,0.09
22694,variant_a,0.0126
22695,variant_a,0.2228
22696,variant_a,0.1458
22697,variant_a,0.0
22698,variant_a,0.6461
22699,variant_a,0.0855
22700,variant_a,0.0676
22701,variant_a,0.0538
22702,variant_a,0.0617
22703,variant_a,0.1552
22704,variant_a,0.0547
22705,variant_a,0.3918
22706,variant_a,0.0381
22707,variant_a,0.0849
22708,variant_a,0.025
22709,variant_a,0.0
22710,variant_a,0.0119
22711,variant_a,0.4492
22712,variant_a,0.6643
22713,variant_a,0.0042
22714,variant_a,0.0651
22715,variant_a,0.1209
22716,variant_a,0.5891
22717,variant_a,0.0037
22718,variant_a,0.4739
22719,variant_a,0.027
22720,variant_a,0.0422
22721,variant_a,0.05
22722,variant_a,0.0001
22723,variant_a,0.0
22724,variant_a,0.1921
22725,variant_a,0.1784
22726,variant_a,0.1764
22727,variant_a,0.0585
22728,variant_a,0.0131
22729,variant_a,0.186
22730,variant_a,0.0539
22731,variant_a,0.036
22732,variant_a,0.0181
22733,variant_a,0.0083
22734,variant_a,0.0
22735,variant_a,0.0209
22736,variant_a,0.2916
22737,variant_a,0.0018
22738,variant_a,0.0274
22739,variant_a,0.0
22740,variant_a,0.1064
22741,variant_a,0.1793
22742,variant_a,0.1371
22743,variant_a,0.0201
22744,variant_a,0.0563
22745,variant_a,0.1606
22746,variant_a,2.1133
22747,variant_a,0.0291
22748,variant_a,0.1092
22749,variant_a,0.0044
22750,variant_a,0.0
22751,variant_a,0.0008
22752,variant_a,0.0801
22753,variant_a,0.0153
22754,variant_a,0.0267
22755,variant_a,0.0207
22756,variant_a,0.0018
22757,variant_a,0.5371
22758,variant_a,0.177
22759,variant_a,0.2665
22760,variant_a,0.0225
22761,variant_a,0.1167
22762,variant_a,0.0022
22763,variant_a,0.6902
22764,variant_a,0.0
22765,variant_a,0.0
22766,variant_a,0.0
22767,variant_a,0.0161
22768,variant_a,0.192
22769,variant_a,0.0
22770,variant_a,0.0259
22771,variant_a,0.0342
22772,variant_a,0.0
22773,variant_a,0.0002
22774,variant_a,0.0049
22775,variant_a,0.0093
22776,variant_a,0.2245
22777,variant_a,0.0006
22778,variant_a,0.0164
22779,variant_a,0.0033
22780,variant_a,0.0711
22781,variant_a,0.1407
22782,variant_a,0.0888
22783,variant_a,0.0004
22784,variant_a,0.0541
22785,variant_a,0.0001
22786,variant_a,0.0152
22787,variant_a,0.3122
22788,variant_a,0.0021
22789,variant_a,0.0
22790,variant_a,0.0047
22791,variant_a,0.0762
22792,variant_a,0.4707
22793,variant_a,0.1249
22794,variant_a,0.1083
22795,variant_a,0.0413
22796,variant_a,0.0009
22797,variant_a,0.0129
22798,variant_a,0.0036
22799,variant_a,0.0146
22800,variant_a,0.0315
22801,variant_a,0.0005
22802,variant_a,0.0403
22803,variant_a,0.0004
22804,variant_a,0.0611
22805,variant_a,0.1607
22806,variant_a,0.0209
22807,variant_a,0.0
22808,variant_a,0.2357
22809,variant_a,0.3598
22810,variant_a,0.0039
22811,variant_a,0.0041
22812,variant_a,0.0031
22813,variant_a,0.0
22814,variant_a,0.0104
22815,variant_a,0.0195
22816,variant_a,0.2274
22817,variant_a,0.0115
22818,variant_a,0.0005
22819,variant_a,0.004
22820,variant_a,0.1168
22821,variant_a,0.0229
22822,variant_a,0.442
22823,variant_a,0.0635
22824,variant_a,0.0221
22825,variant_a,0.0192
22826,variant_a,0.0119
22827,variant_a,0.0069
22828,variant_a,0.034
22829,variant_a,0.0154
22830,variant_a,0.2085
22831,variant_a,0.106
22832,variant_a,0.0807
22833,variant_a,0.0453
22834,variant_a,0.0008
22835,variant_a,0.0473
22836,variant_a,0.0303
22837,variant_a,0.6632
22838,variant_a,0.0
22839,variant_a,0.0046
22840,variant_a,0.043
22841,variant_a,0.0771
22842,variant_a,0.001
22843,variant_a,0.0003
22844,variant_a,0.0066
22845,variant_a,0.1781
22846,variant_a,0.0071
22847,variant_a,0.0322
22848,variant_a,0.0
22849,variant_a,0.0186
22850,variant_a,0.004
22851,variant_a,0.0003
22852,variant_a,0.0361
22853,variant_a,0.0231
22854,variant_a,0.092
22855,variant_a,0.918
22856,variant_a,0.0347
22857,variant_a,0.0
22858,variant_a,0.1274
22859,variant_a,0.0359
22860,variant_a,0.4753
22861,variant_a,0.1572
22862,variant_a,0.0842
22863,variant_a,0.0134
22864,variant_a,0.0014
22865,variant_a,0.0392
22866,variant_a,0.0
22867,variant_a,0.1098
22868,variant_a,0.0103
22869,variant_a,0.0021
22870,variant_a,0.0
22871,variant_a,0.0004
22872,variant_a,0.2448
22873,variant_a,0.0096
22874,variant_a,0.0055
22875,variant_a,0.1466
22876,variant_a,0.0003
22877,variant_a,0.0714
22878,variant_a,0.0106
22879,variant_a,0.0104
22880,variant_a,0.0018
22881,variant_a,0.0394
22882,variant_a,0.0042
22883,variant_a,0.0016
22884,variant_a,0.0
22885,variant_a,0.0395
22886,variant_a,0.6833
22887,variant_a,0.2774
22888,variant_a,0.1117
22889,variant_a,0.0012
22890,variant_a,0.0
22891,variant_a,0.0131
22892,variant_a,0.021
22893,variant_a,0.1
22894,variant_a,0.2016
22895,variant_a,0.0468
22896,variant_a,0.0001
22897,variant_a,0.0364
22898,variant_a,0.0842
22899,variant_a,0.0417
22900,variant_a,0.0613
22901,variant_a,0.2352
22902,variant_a,0.0122
22903,variant_a,0.0562
22904,variant_a,0.0704
22905,variant_a,0.0117
22906,variant_a,0.0031
22907,variant_a,0.1946
22908,variant_a,0.0673
22909,variant_a,0.0004
22910,variant_a,0.0576
22911,variant_a,0.0041
22912,variant_a,0.076
22913,variant_a,0.0517
22914,variant_a,0.017
22915,variant_a,0.0479
22916,variant_a,0.0
22917,variant_a,0.4879
22918,variant_a,0.5819
22919,variant_a,0.2238
22920,variant_a,0.3233
22921,variant_a,0.0212
22922,variant_a,0.118
22923,variant_a,2.2145
22924,variant_a,0.0051
22925,variant_a,0.1877
22926,variant_a,0.0
22927,variant_a,0.1679
22928,variant_a,0.0012
22929,variant_a,0.0074
22930,variant_a,0.0059
22931,variant_a,0.0593
22932,variant_a,0.8236
22933,variant_a,52.6724
22934,variant_a,0.0544
22935,variant_a,0.4043
22936,variant_a,0.2184
22937,variant_a,0.1398
22938,variant_a,0.1677
22939,variant_a,0.4193
22940,variant_a,0.0397
22941,variant_a,0.2258
22942,variant_a,0.0009
22943,variant_a,0.1558
22944,variant_a,0.0345
22945,variant_a,0.0218
22946,variant_a,0.0
22947,variant_a,0.0006
22948,variant_a,0.0
22949,variant_a,0.0082
22950,variant_a,0.0058
22951,variant_a,0.021
22952,variant_a,0.0065
22953,variant_a,0.3665
22954,variant_a,0.0802
22955,variant_a,0.0694
22956,variant_a,0.008
22957,variant_a,0.0533
22958,variant_a,0.0101
22959,variant_a,0.0041
22960,variant_a,0.026
22961,variant_a,0.0618
22962,variant_a,0.0106
22963,variant_a,0.0077
22964,variant_a,0.2272
22965,variant_a,0.0122
22966,variant_a,0.0126
22967,variant_a,0.0003
22968,variant_a,0.0
22969,variant_a,0.007
22970,variant_a,0.0685
22971,variant_a,0.0154
22972,variant_a,0.1508
22973,variant_a,0.065
22974,variant_a,1.5096
22975,variant_a,0.0
22976,variant_a,0.3743
22977,variant_a,0.0102
22978,variant_a,0.0179
22979,variant_a,0.0169
22980,variant_a,0.0106
22981,variant_a,0.0519
22982,variant_a,0.9241
22983,variant_a,0.0
22984,variant_a,0.0117
22985,variant_a,0.0617
22986,variant_a,0.9463
22987,variant_a,0.0336
22988,variant_a,0.0152
22989,variant_a,0.0389
22990,variant_a,0.0
22991,variant_a,0.0102
22992,variant_a,0.6787
22993,variant_a,0.0464
22994,variant_a,0.1801
22995,variant_a,0.0112
22996,variant_a,0.0122
22997,variant_a,0.2093
22998,variant_a,0.0276
22999,variant_a,0.0447
23000,variant_a,0.0178
23001,variant_a,0.0093
23002,variant_a,0.0031
23003,variant_a,0.0064
23004,variant_a,0.0259
23005,variant_a,0.0728
23006,variant_a,0.0905
23007,variant_a,0.114
23008,variant_a,0.0286
23009,variant_a,0.092
23010,variant_a,0.2238
23011,variant_a,0.0492
23012,variant_a,0.0193
23013,variant_a,0.2034
23014,variant_a,0.0003
23015,variant_a,0.227
23016,variant_a,0.0
23017,variant_a,0.0263
23018,variant_a,0.005
23019,variant_a,0.0
23020,variant_a,0.0115
23021,variant_a,0.0044
23022,variant_a,0.1858
23023,variant_a,0.1411
23024,variant_a,0.0303
23025,variant_a,0.146
23026,variant_a,0.0004
23027,variant_a,0.0209
23028,variant_a,0.0
23029,variant_a,0.0027
23030,variant_a,0.1973
23031,variant_a,0.0012
23032,variant_a,0.0
23033,variant_a,0.0432
23034,variant_a,0.0091
23035,variant_a,0.7326
23036,variant_a,0.1915
23037,variant_a,0.0342
23038,variant_a,0.2069
23039,variant_a,0.224
23040,variant_a,0.0003
23041,variant_a,0.0016
23042,variant_a,0.0012
23043,variant_a,0.0559
23044,variant_a,0.0002
23045,variant_a,0.6026
23046,variant_a,0.0047
23047,variant_a,0.2216
23048,variant_a,0.0061
23049,variant_a,0.0201
23050,variant_a,0.0312
23051,variant_a,0.1128
23052,variant_a,0.0009
23053,variant_a,0.0292
23054,variant_a,0.0002
23055,variant_a,0.0008
23056,variant_a,0.0
23057,variant_a,0.0403
23058,variant_a,0.019
23059,variant_a,0.0028
23060,variant_a,0.0001
23061,variant_a,0.0891
23062,variant_a,0.0062
23063,variant_a,0.0017
23064,variant_a,0.0552
23065,variant_a,0.002
23066,variant_a,0.0631
23067,variant_a,0.172
23068,variant_a,0.7723
23069,variant_a,0.051
23070,variant_a,0.0351
23071,variant_a,0.8469
23072,variant_a,0.0193
23073,variant_a,0.0
23074,variant_a,0.0333
23075,variant_a,0.2086
23076,variant_a,1.5704
23077,variant_a,0.0399
23078,variant_a,0.4196
23079,variant_a,3.4202
23080,variant_a,0.0073
23081,variant_a,0.0052
23082,variant_a,0.0002
23083,variant_a,0.169
23084,variant_a,0.01
23085,variant_a,0.0214
23086,variant_a,0.0058
23087,variant_a,0.002
23088,variant_a,0.0479
23089,variant_a,0.0196
23090,variant_a,0.2353
23091,variant_a,0.0
23092,variant_a,0.0009
23093,variant_a,0.3431
23094,variant_a,0.1625
23095,variant_a,0.0822
23096,variant_a,0.7825
23097,variant_a,0.0109
23098,variant_a,1.2412
23099,variant_a,0.0616
23100,variant_a,0.2061
23101,variant_a,0.1065
23102,variant_a,0.0024
23103,variant_a,0.0688
23104,variant_a,0.0551
23105,variant_a,0.0027
23106,variant_a,0.0005
23107,variant_a,0.0059
23108,variant_a,0.0025
23109,variant_a,0.0051
23110,variant_a,2.8642
23111,variant_a,0.0912
23112,variant_a,0.0688
23113,variant_a,0.2048
23114,variant_a,0.3995
23115,variant_a,0.0022
23116,variant_a,0.0006
23117,variant_a,0.0239
23118,variant_a,0.0748
23119,variant_a,0.0043
23120,variant_a,1.2587
23121,variant_a,0.5267
23122,variant_a,7.3661
23123,variant_a,0.0147
23124,variant_a,0.1025
23125,variant_a,0.025
23126,variant_a,0.2315
23127,variant_a,0.0023
23128,variant_a,0.0001
23129,variant_a,0.0121
23130,variant_a,0.0769
23131,variant_a,0.0114
23132,variant_a,0.0247
23133,variant_a,0.0626
23134,variant_a,0.0298
23135,variant_a,0.0046
23136,variant_a,0.103
23137,variant_a,0.1206
23138,variant_a,0.0025
23139,variant_a,0.0
23140,variant_a,0.003
23141,variant_a,0.0005
23142,variant_a,0.0182
23143,variant_a,0.0441
23144,variant_a,0.0282
23145,variant_a,0.4281
23146,variant_a,0.1711
23147,variant_a,0.862
23148,variant_a,0.3312
23149,variant_a,0.0604
23150,variant_a,0.1807
23151,variant_a,2.4016
23152,variant_a,0.0903
23153,variant_a,0.0033
23154,variant_a,0.0026
23155,variant_a,0.1009
23156,variant_a,0.0024
23157,variant_a,0.0572
23158,variant_a,1.4154
23159,variant_a,0.1162
23160,variant_a,0.0011
23161,variant_a,0.0043
23162,variant_a,0.0
23163,variant_a,0.1323
23164,variant_a,0.0187
23165,variant_a,0.0061
23166,variant_a,0.0263
23167,variant_a,0.0
23168,variant_a,0.3126
23169,variant_a,0.0805
23170,variant_a,0.0
23171,variant_a,0.1087
23172,variant_a,0.0011
23173,variant_a,0.9552
23174,variant_a,0.0046
23175,variant_a,0.0
23176,variant_a,0.0225
23177,variant_a,0.0769
23178,variant_a,0.0016
23179,variant_a,0.0691
23180,variant_a,0.0271
23181,variant_a,0.0051
23182,variant_a,0.0002
23183,variant_a,0.0063
23184,variant_a,0.0
23185,variant_a,0.0
23186,variant_a,0.6241
23187,variant_a,0.0018
23188,variant_a,0.0227
23189,variant_a,0.0077
23190,variant_a,0.3599
23191,variant_a,0.0891
23192,variant_a,0.0099
23193,variant_a,0.0
23194,variant_a,0.1913
23195,variant_a,0.0443
23196,variant_a,0.0
23197,variant_a,0.0
23198,variant_a,0.4326
23199,variant_a,0.0039
23200,variant_a,0.0059
23201,variant_a,0.1318
23202,variant_a,0.2066
23203,variant_a,0.004
23204,variant_a,0.0031
23205,variant_a,0.0257
23206,variant_a,0.1372
23207,variant_a,0.0492
23208,variant_a,0.0346
23209,variant_a,0.0064
23210,variant_a,0.0613
23211,variant_a,0.0147
23212,variant_a,0.0
23213,variant_a,0.0083
23214,variant_a,0.003
23215,variant_a,0.5604
23216,variant_a,0.1068
23217,variant_a,0.0173
23218,variant_a,0.229
23219,variant_a,0.0
23220,variant_a,0.0276
23221,variant_a,0.0059
23222,variant_a,0.186
23223,variant_a,0.2313
23224,variant_a,0.0348
23225,variant_a,0.2507
23226,variant_a,0.0612
23227,variant_a,1.1046
23228,variant_a,0.0033
23229,variant_a,0.0273
23230,variant_a,0.0441
23231,variant_a,1.3618
23232,variant_a,0.0929
23233,variant_a,0.0223
23234,variant_a,0.0
23235,variant_a,0.0022
23236,variant_a,0.0376
23237,variant_a,0.0111
23238,variant_a,0.4553
23239,variant_a,0.0053
23240,variant_a,0.0
23241,variant_a,0.1858
23242,variant_a,0.0031
23243,variant_a,0.0
23244,variant_a,0.012
23245,variant_a,0.007
23246,variant_a,0.0
23247,variant_a,0.0013
23248,variant_a,0.0535
23249,variant_a,0.0071
23250,variant_a,0.0
23251,variant_a,0.1105
23252,variant_a,0.8408
23253,variant_a,0.0125
23254,variant_a,0.0151
23255,variant_a,0.0525
23256,variant_a,0.0931
23257,variant_a,0.0426
23258,variant_a,0.0032
23259,variant_a,0.0775
23260,variant_a,0.0182
23261,variant_a,0.0
23262,variant_a,0.0173
23263,variant_a,0.0151
23264,variant_a,0.0011
23265,variant_a,0.008
23266,variant_a,0.0116
23267,variant_a,0.0
23268,variant_a,0.0927
23269,variant_a,0.524
23270,variant_a,0.0672
23271,variant_a,0.1118
23272,variant_a,0.0233
23273,variant_a,0.0803
23274,variant_a,0.0821
23275,variant_a,0.0009
23276,variant_a,0.0305
23277,variant_a,0.0357
23278,variant_a,0.0
23279,variant_a,0.0193
23280,variant_a,0.016
23281,variant_a,0.0
23282,variant_a,0.0079
23283,variant_a,0.0022
23284,variant_a,0.0678
23285,variant_a,0.0043
23286,variant_a,0.2384
23287,variant_a,0.0417
23288,variant_a,0.026
23289,variant_a,0.0719
23290,variant_a,0.1701
23291,variant_a,0.0317
23292,variant_a,0.0277
23293,variant_a,0.0027
23294,variant_a,0.7061
23295,variant_a,1.2908
23296,variant_a,0.0089
23297,variant_a,0.0652
23298,variant_a,0.1582
23299,variant_a,0.02
23300,variant_a,0.0641
23301,variant_a,0.0046
23302,variant_a,0.0197
23303,variant_a,0.0087
23304,variant_a,0.0078
23305,variant_a,0.1799
23306,variant_a,0.1145
23307,variant_a,0.0
23308,variant_a,0.0733
23309,variant_a,0.031
23310,variant_a,0.2664
23311,variant_a,0.0058
23312,variant_a,0.0283
23313,variant_a,0.015
23314,variant_a,0.0
23315,variant_a,0.0683
23316,variant_a,0.0022
23317,variant_a,0.0125
23318,variant_a,0.0063
23319,variant_a,0.0831
23320,variant_a,0.2036
23321,variant_a,0.1343
23322,variant_a,0.0109
23323,variant_a,0.1333
23324,variant_a,0.0711
23325,variant_a,0.0455
23326,variant_a,0.1146
23327,variant_a,0.1916
23328,variant_a,0.2445
23329,variant_a,0.1936
23330,variant_a,0.001
23331,variant_a,0.0004
23332,variant_a,0.1118
23333,variant_a,0.0136
23334,variant_a,0.1214
23335,variant_a,0.0685
23336,variant_a,0.0
23337,variant_a,0.1208
23338,variant_a,0.0017
23339,variant_a,0.0
23340,variant_a,1.0314
23341,variant_a,0.0072
23342,variant_a,0.0316
23343,variant_a,0.0324
23344,variant_a,0.0155
23345,variant_a,0.0047
23346,variant_a,0.11
23347,variant_a,0.0107
23348,variant_a,0.2513
23349,variant_a,0.0342
23350,variant_a,0.0
23351,variant_a,0.011
23352,variant_a,0.0537
23353,variant_a,0.0027
23354,variant_a,0.057
23355,variant_a,0.0099
23356,variant_a,0.1511
23357,variant_a,0.0238
23358,variant_a,0.0769
23359,variant_a,0.1062
23360,variant_a,0.1677
23361,variant_a,0.02
23362,variant_a,0.3892
23363,variant_a,0.0
23364,variant_a,0.0535
23365,variant_a,0.2626
23366,variant_a,0.1545
23367,variant_a,0.007
23368,variant_a,0.2246
23369,variant_a,0.0004
23370,variant_a,0.0397
23371,variant_a,0.0075
23372,variant_a,0.001
23373,variant_a,0.0021
23374,variant_a,0.0059
23375,variant_a,0.0112
23376,variant_a,0.0725
23377,variant_a,0.0099
23378,variant_a,0.0089
23379,variant_a,0.207
23380,variant_a,0.433
23381,variant_a,0.0097
23382,variant_a,0.0512
23383,variant_a,0.0816
23384,variant_a,0.0007
23385,variant_a,0.0046
23386,variant_a,0.0
23387,variant_a,0.0092
23388,variant_a,0.2378
23389,variant_a,0.0284
23390,variant_a,0.0146
23391,variant_a,0.0411
23392,variant_a,0.0007
23393,variant_a,0.0446
23394,variant_a,0.014
23395,variant_a,0.0024
23396,variant_a,0.0231
23397,variant_a,0.0091
23398,variant_a,0.0043
23399,variant_a,0.0117
23400,variant_a,0.0103
23401,variant_a,0.046
23402,variant_a,0.1088
23403,variant_a,1.593
23404,variant_a,0.0992
23405,variant_a,15.2404
23406,variant_a,0.1811
23407,variant_a,0.0034
23408,variant_a,0.1008
23409,variant_a,0.0351
23410,variant_a,0.1273
23411,variant_a,0.0933
23412,variant_a,0.0128
23413,variant_a,0.0168
23414,variant_a,0.0601
23415,variant_a,0.1298
23416,variant_a,0.0049
23417,variant_a,0.005
23418,variant_a,0.6458
23419,variant_a,0.0181
23420,variant_a,0.7818
23421,variant_a,0.0001
23422,variant_a,0.0005
23423,variant_a,0.0926
23424,variant_a,0.1168
23425,variant_a,0.0162
23426,variant_a,0.0519
23427,variant_a,0.0012
23428,variant_a,0.1912
23429,variant_a,0.0
23430,variant_a,0.3465
23431,variant_a,0.0282
23432,variant_a,0.1662
23433,variant_a,0.0
23434,variant_a,0.0912
23435,variant_a,0.219
23436,variant_a,0.0245
23437,variant_a,0.0
23438,variant_a,0.0127
23439,variant_a,1.2428
23440,variant_a,0.0529
23441,variant_a,0.0012
23442,variant_a,0.0284
23443,variant_a,0.0042
23444,variant_a,0.0052
23445,variant_a,0.0616
23446,variant_a,0.0004
23447,variant_a,0.0188
23448,variant_a,0.0009
23449,variant_a,0.0003
23450,variant_a,0.0862
23451,variant_a,0.0002
23452,variant_a,0.0298
23453,variant_a,0.0078
23454,variant_a,0.0
23455,variant_a,0.6011
23456,variant_a,0.0536
23457,variant_a,0.0643
23458,variant_a,0.1206
23459,variant_a,0.0018
23460,variant_a,0.0039
23461,variant_a,0.1536
23462,variant_a,0.0799
23463,variant_a,0.0014
23464,variant_a,0.007
23465,variant_a,0.3261
23466,variant_a,0.0
23467,variant_a,0.008
23468,variant_a,0.0005
23469,variant_a,0.4755
23470,variant_a,0.4587
23471,variant_a,0.5467
23472,variant_a,1.2625
23473,variant_a,0.0316
23474,variant_a,0.0284
23475,variant_a,0.044
23476,variant_a,0.0047
23477,variant_a,0.1044
23478,variant_a,0.0394
23479,variant_a,0.1665
23480,variant_a,0.0
23481,variant_a,0.0217
23482,variant_a,0.0
23483,variant_a,0.0239
23484,variant_a,0.0
23485,variant_a,0.0128
23486,variant_a,0.0441
23487,variant_a,0.5782
23488,variant_a,0.0897
23489,variant_a,0.0
23490,variant_a,0.1246
23491,variant_a,0.097
23492,variant_a,0.088
23493,variant_a,0.0
23494,variant_a,0.0871
23495,variant_a,0.001
23496,variant_a,0.1218
23497,variant_a,0.0128
23498,variant_a,0.0
23499,variant_a,0.0011
23500,variant_a,0.02
23501,variant_a,0.0589
23502,variant_a,0.0027
23503,variant_a,0.081
23504,variant_a,0.0611
23505,variant_a,0.0412
23506,variant_a,0.0
23507,variant_a,0.0
23508,variant_a,0.2332
23509,variant_a,1.7176
23510,variant_a,0.0034
23511,variant_a,0.0
23512,variant_a,0.2239
23513,variant_a,0.1013
23514,variant_a,0.0133
23515,variant_a,0.0783
23516,variant_a,0.0051
23517,variant_a,0.0137
23518,variant_a,0.0033
23519,variant_a,0.0122
23520,variant_a,0.004
23521,variant_a,0.0221
23522,variant_a,0.047
23523,variant_a,0.0169
23524,variant_a,0.0367
23525,variant_a,1.5977
23526,variant_a,0.0076
23527,variant_a,0.0018
23528,variant_a,0.0334
23529,variant_a,0.0525
23530,variant_a,0.1862
23531,variant_a,0.0006
23532,variant_a,0.3118
23533,variant_a,0.0303
23534,variant_a,0.043
23535,variant_a,0.0405
23536,variant_a,0.0319
23537,variant_a,0.0947
23538,variant_a,0.1183
23539,variant_a,0.0438
23540,variant_a,0.015
23541,variant_a,0.0381
23542,variant_a,0.1142
23543,variant_a,0.0111
23544,variant_a,0.0173
23545,variant_a,0.0059
23546,variant_a,0.0331
23547,variant_a,0.063
23548,variant_a,0.0338
23549,variant_a,0.0057
23550,variant_a,0.4816
23551,variant_a,0.0102
23552,variant_a,0.021
23553,variant_a,0.0168
23554,variant_a,0.0607
23555,variant_a,0.0932
23556,variant_a,0.2242
23557,variant_a,0.0031
23558,variant_a,0.0231
23559,variant_a,0.26
23560,variant_a,0.0792
23561,variant_a,0.0901
23562,variant_a,0.0037
23563,variant_a,0.0004
23564,variant_a,0.0118
23565,variant_a,0.0107
23566,variant_a,0.1954
23567,variant_a,0.0939
23568,variant_a,0.0125
23569,variant_a,0.0695
23570,variant_a,0.0999
23571,variant_a,0.001
23572,variant_a,0.224
23573,variant_a,0.0127
23574,variant_a,0.0832
23575,variant_a,0.9678
23576,variant_a,0.0229
23577,variant_a,0.1791
23578,variant_a,0.0665
23579,variant_a,0.0147
23580,variant_a,0.0275
23581,variant_a,0.2022
23582,variant_a,0.0234
23583,variant_a,0.3112
23584,variant_a,0.0721
23585,variant_a,0.0
23586,variant_a,0.0952
23587,variant_a,0.1278
23588,variant_a,0.0042
23589,variant_a,0.3366
23590,variant_a,0.0
23591,variant_a,0.0112
23592,variant_a,1.0056
23593,variant_a,0.0504
23594,variant_a,0.0798
23595,variant_a,0.0305
23596,variant_a,0.0536
23597,variant_a,0.17
23598,variant_a,0.0093
23599,variant_a,0.5105
23600,variant_a,0.0104
23601,variant_a,0.0109
23602,variant_a,0.0078
23603,variant_a,0.0018
23604,variant_a,0.0553
23605,variant_a,0.0604
23606,variant_a,0.1257
23607,variant_a,1.242
23608,variant_a,0.0808
23609,variant_a,0.0122
23610,variant_a,0.0232
23611,variant_a,0.1629
23612,variant_a,0.0021
23613,variant_a,0.0479
23614,variant_a,0.0008
23615,variant_a,0.018
23616,variant_a,0.02
23617,variant_a,0.1815
23618,variant_a,0.0132
23619,variant_a,0.4586
23620,variant_a,0.0007
23621,variant_a,0.0121
23622,variant_a,0.1335
23623,variant_a,0.0313
23624,variant_a,0.0076
23625,variant_a,0.0046
23626,variant_a,0.3826
23627,variant_a,0.0
23628,variant_a,0.0145
23629,variant_a,0.0069
23630,variant_a,0.0493
23631,variant_a,0.0767
23632,variant_a,0.5606
23633,variant_a,0.2541
23634,variant_a,0.004
23635,variant_a,0.0097
23636,variant_a,0.0
23637,variant_a,0.0235
23638,variant_a,1.0801
23639,variant_a,2.0234
23640,variant_a,0.0923
23641,variant_a,0.0026
23642,variant_a,0.0
23643,variant_a,0.0291
23644,variant_a,0.3169
23645,variant_a,0.0457
23646,variant_a,0.0482
23647,variant_a,0.0287
23648,variant_a,0.6128
23649,variant_a,0.0762
23650,variant_a,0.0
23651,variant_a,0.1418
23652,variant_a,0.0066
23653,variant_a,0.0274
23654,variant_a,0.0004
23655,variant_a,0.0004
23656,variant_a,0.0192
23657,variant_a,0.0137
23658,variant_a,0.2771
23659,variant_a,0.041
23660,variant_a,0.0
23661,variant_a,0.316
23662,variant_a,0.0012
23663,variant_a,0.0632
23664,variant_a,0.1005
23665,variant_a,0.0007
23666,variant_a,0.0345
23667,variant_a,0.6851
23668,variant_a,1.4978
23669,variant_a,0.003
23670,variant_a,0.0025
23671,variant_a,0.0503
23672,variant_a,0.4494
23673,variant_a,0.0
23674,variant_a,0.0092
23675,variant_a,0.0099
23676,variant_a,0.0294
23677,variant_a,0.0114
23678,variant_a,0.1656
23679,variant_a,0.0331
23680,variant_a,0.0054
23681,variant_a,0.0047
23682,variant_a,0.2352
23683,variant_a,0.0003
23684,variant_a,0.0128
23685,variant_a,0.0002
23686,variant_a,0.046
23687,variant_a,0.0104
23688,variant_a,0.0166
23689,variant_a,0.0511
23690,variant_a,0.0076
23691,variant_a,0.066
23692,variant_a,0.0841
23693,variant_a,0.1896
23694,variant_a,0.1585
23695,variant_a,0.0
23696,variant_a,0.0815
23697,variant_a,0.0238
23698,variant_a,0.0259
23699,variant_a,0.0278
23700,variant_a,0.005
23701,variant_a,0.0022
23702,variant_a,0.1214
23703,variant_a,0.0079
23704,variant_a,0.1412
23705,variant_a,0.0419
23706,variant_a,0.0371
23707,variant_a,0.0031
23708,variant_a,0.3228
23709,variant_a,0.0092
23710,variant_a,0.0105
23711,variant_a,0.097
23712,variant_a,0.0109
23713,variant_a,0.0226
23714,variant_a,0.6738
23715,variant_a,0.0003
23716,variant_a,0.0232
23717,variant_a,0.0574
23718,variant_a,0.3507
23719,variant_a,0.0
23720,variant_a,0.1265
